yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
38332023,3833,2023,GA0680900,GA0680900,,N,N,,I,ALTO,ALTO POLICE DEPARTMENT,Alto,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1005,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,4,4,3.0,7.0,2018-01-01,2019-01-01,2019-01-01,2019-06-01,2019-06-01,2019-06-01,N,"BANKS, HABERSHAM",Not Specified,Y,Y,Y
38342023,3834,2023,GA0690000,GA0690000,,N,N,,I,HALL,HALL CO SO GAINESVILLE,Hall,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,148922,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,230,78,308,36,79,115,1.8,2.8,2018-01-01,2018-01-01,2018-01-01,2019-06-01,2019-06-01,2019-06-01,N,HALL,"Gainesville, GA",Y,Y,Y
38352023,3835,2023,GA0690100,GA0690100,,N,N,,I,GAINESVILLE,GAINESVILLE PD,Gainesville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,46708,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,76,4,80,14,15,29,1.9,2.3,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,HALL,"Gainesville, GA",Y,Y,Y
38372023,3837,2023,GA0690300,GA0690300,,N,N,,I,FLOWERY BRANCH,FLOWERY BRANCH PD,Flowery Branch,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,11729,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,0,22,0,3,3,1.9,2.1,2018-01-01,2019-12-01,2019-12-01,2020-09-01,2020-05-01,2021-06-01,N,HALL,"Gainesville, GA",Y,Y,Y
38382023,3838,2023,GA0690400,GA0690400,,N,N,,I,OAKWOOD,OAKWOOD PD,Oakwood,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,6625,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,19,0,19,3,1,4,3.3,3.5,2018-01-01,2019-11-01,2019-11-01,2020-11-01,2020-11-01,2020-11-01,N,HALL,"Gainesville, GA",Y,Y,Y
38402023,3840,2023,GA0690600,GA0690600,,N,N,,I,HALL COUNTY MARSHAL,HALL CO MARSHALLS OFFICE GAINESVILLE,Hall County Marshal,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,12,0,12,2,2,4,0,0,2018-01-01,2018-12-01,2018-12-01,,,,N,HALL,"Gainesville, GA",Y,Y,Y
38422023,3842,2023,GA0700000,GA0700000,,N,N,,I,HANCOCK,HANCOCK CO SO SPARTA,Hancock,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,6962,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,10,9,19,2,17,19,1.7,5.5,2018-01-01,2019-10-01,2019-10-01,2020-03-01,2020-03-01,2020-03-01,N,HANCOCK,Not Specified,Y,Y,Y
38432023,3843,2023,GA0700100,GA0700100,,N,N,,I,SPARTA,SPARTA PD,Sparta,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1286,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,1,6,7,6.2,10.9,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,HANCOCK,Not Specified,Y,Y,Y
38452023,3845,2023,GA0710000,GA0710000,,N,N,,I,HARALSON,HARALSON CO SO BUCHANAN,Haralson,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,19734,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,39,13,52,6,16,22,2.3,3.7,2018-01-01,2019-10-01,2019-10-01,2020-04-01,2020-04-01,2020-04-01,N,HARALSON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38462023,3846,2023,GA0710100,GA0710100,,N,N,,I,BREMEN,BREMEN PD,Bremen,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,8016,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,20,0,20,2,2,4,2.7,3.0,2018-01-01,2019-05-01,2019-05-01,2020-08-01,2019-07-01,2020-04-01,N,"CARROLL, HARALSON","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38472023,3847,2023,GA0710200,GA0710200,,N,N,,I,TALLAPOOSA,TALLAPOOSA PD,Tallapoosa,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3306,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,0,2,2,3.6,4.2,2018-01-01,2019-06-01,2019-06-01,2020-02-01,2020-01-01,2020-02-01,N,HARALSON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38492023,3849,2023,GA0710500,GA0710500,,N,N,,I,WEST GA TECHNICAL COLLEG,WEST GEORGIA TECHNICAL COLLEGE,West Georgia Technical College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,2,0,2,0,0,2018-01-01,2019-03-01,2019-03-01,2019-06-01,2019-06-01,2019-06-01,N,HARALSON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38502023,3850,2023,GA0720000,GA0720000,,N,N,,I,HARRIS,HARRIS CO SO HAMILTON,Harris,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,32017,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,47,12,59,7,9,16,1.7,2.3,2018-01-01,2019-12-01,2019-12-01,2020-11-01,2020-10-01,2020-10-01,N,HARRIS,"Columbus, GA-AL",Y,Y,Y
38512023,3851,2023,GA0720100,GA0720100,,N,N,,I,PINE MOUNTAIN,PINE MOUNTAIN PD,Pine Mountain,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1294,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,1,1,5.4,6.2,2018-01-01,2019-01-01,2019-01-01,2019-06-01,2019-06-01,,N,"HARRIS, MERIWETHER","Columbus, GA-AL",Y,Y,Y
38522023,3852,2023,GA0720200,GA0720200,,N,N,,I,WAVERLY HALL,WAVERLY HALL PD,Waverly Hall,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,663,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2018-01-01,2019-08-01,2019-08-01,2022-05-01,2019-11-01,2019-11-01,N,HARRIS,"Columbus, GA-AL",Y,Y,Y
38532023,3853,2023,GA0720300,GA0720300,,N,N,,I,SHILOH,SHILOH PD,Shiloh,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,430,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2018-01-01,2019-06-01,2019-06-01,2019-12-01,2019-12-01,2019-12-01,N,HARRIS,"Columbus, GA-AL",Y,Y,Y
38542023,3854,2023,GA0720400,GA0720400,,N,N,,I,HAMILTON,HAMILTON,Hamilton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1753,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,1,0,1,1.7,1.7,2018-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,HARRIS,"Columbus, GA-AL",Y,Y,Y
38552023,3855,2023,GA0730000,GA0730000,,N,N,,I,HART,HART CO SO HARTWELL,Hart,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,22248,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,29,10,39,1,16,17,1.3,2.5,2018-01-01,2019-10-01,2019-10-01,2019-12-01,2019-12-01,2019-12-01,N,HART,Not Specified,Y,Y,Y
38562023,3856,2023,GA0730100,GA0730100,,N,N,,I,HARTWELL,HARTWELL PD,Hartwell,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4558,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,4,5,9,3.9,5.0,2018-01-01,2019-09-01,2019-09-01,2019-11-01,2019-10-01,2019-10-01,N,HART,Not Specified,Y,Y,Y
38572023,3857,2023,GA0740000,GA0740000,,N,N,,I,HEARD,HEARD CO SO FRANKLIN,Heard,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,10924,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,16,10,26,6,7,13,2.0,3.6,2018-01-01,2018-11-01,2018-11-01,2020-01-01,2020-01-01,2020-01-01,N,HEARD,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38582023,3858,2023,GA0740100,GA0740100,,N,N,,I,FRANKLIN,FRANKLIN PD,Franklin,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,965,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,2,0,2,8.3,8.3,2018-01-01,2019-10-01,2019-10-01,2020-08-01,2020-05-01,2020-05-01,N,HEARD,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38602023,3860,2023,GA0750000,GA0750000,,N,N,,I,HENRY,HENRY CO SO MCDONOUGH,Henry,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,161,24,185,76,41,117,0,0,2018-01-01,2019-09-01,2019-09-01,2020-11-01,2020-11-01,2021-12-01,N,HENRY,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38612023,3861,2023,GA0750100,GA0750100,,N,N,,I,MCDONOUGH,MCDONOUGH PD,McDonough,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,30857,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,44,3,47,9,5,14,1.7,2.0,2018-01-01,2019-01-01,2019-01-01,2019-07-01,2019-07-01,2019-07-01,N,HENRY,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38622023,3862,2023,GA0750200,GA0750200,,N,N,,I,STOCKBRIDGE,STOCKBRIDGE PD,Stockbridge,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,29081,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,61,3,64,7,8,15,2.3,2.7,2018-01-01,2022-06-01,2023-05-01,2023-05-01,2023-05-01,2023-05-01,N,HENRY,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38632023,3863,2023,GA0750300,GA0750300,,N,N,,I,HAMPTON,HAMPTON PD,Hampton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,8206,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,0,16,3,1,4,2.3,2.4,2018-01-01,2019-09-01,2019-09-01,2019-11-01,2019-11-01,2019-11-01,N,HENRY,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38642023,3864,2023,GA0750400,GA0750400,,N,N,,I,LOCUST GROVE,LOCUST GROVE PD,Locust Grove,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,11624,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,28,0,28,1,2,3,2.5,2.7,2018-01-01,2021-01-01,2021-09-01,2021-09-01,2021-09-01,2021-09-01,N,HENRY,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38652023,3865,2023,GA0750500,GA0750500,,N,N,,I,HENRY COUNTY POLICE DEPT,HENRY COUNTY POLICE DEPARTMENT,Henry County Police Department,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,172407,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,245,4,249,47,43,90,1.7,2.0,2018-01-01,2019-06-01,2019-06-01,2021-02-01,2021-02-01,2021-02-01,N,HENRY,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38672023,3867,2023,GA0760100,GA0760100,,N,N,,I,PERRY,PERRY PD,Perry,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,24953,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,33,1,34,8,6,14,1.6,1.9,2018-01-01,2020-02-01,2020-02-01,2021-01-01,2021-01-01,2021-01-01,N,"HOUSTON, PEACH","Warner Robins, GA",Y,Y,Y
38682023,3868,2023,GA0760200,GA0760200,,N,N,,I,WARNER ROBINS,WARNER ROBINS PD,Warner Robins,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,82991,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,88,22,110,10,26,36,1.2,1.8,2018-01-01,2019-09-01,2019-09-01,2020-02-01,2020-02-01,2020-02-01,N,"HOUSTON, PEACH","Warner Robins, GA",Y,Y,Y
38692023,3869,2023,GA0760300,GA0760300,,N,N,,I,CENTERVILLE,CENTERVILLE PD,Centerville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,8643,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,1,14,0,2,2,1.5,1.9,2018-01-01,2019-01-01,2019-01-01,2019-06-01,2019-06-01,,N,HOUSTON,"Warner Robins, GA",Y,Y,Y
38702023,3870,2023,GA0770000,GA0770000,,N,N,,I,IRWIN,IRWIN CO SO OCILLA,Irwin,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,6116,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,15,1,16,1,10,11,2.6,4.4,2018-01-01,2019-10-01,2019-10-01,2020-08-01,2020-08-01,2020-08-01,N,IRWIN,Not Specified,Y,Y,Y
38712023,3871,2023,GA0770100,GA0770100,,N,N,,I,OCILLA,OCILLA PD,Ocilla,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2776,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,4,0,4,5.4,5.4,2018-01-01,2019-07-01,2019-07-01,2020-06-01,2020-05-01,2020-05-01,N,IRWIN,Not Specified,Y,Y,Y
38722023,3872,2023,GA0780000,GA0780000,,N,N,,I,JACKSON,JACKSON CO SO JEFFERSON,Jackson,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,48812,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,73,26,99,13,36,49,1.8,3.0,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,JACKSON,Not Specified,Y,Y,Y
38742023,3874,2023,GA0780200,GA0780200,,N,N,,I,JEFFERSON,JEFFERSON PD,Jefferson,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,16356,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,28,0,28,2,2,4,1.8,2.0,2018-01-01,2019-09-01,2019-09-01,2020-09-01,2020-08-01,2020-09-01,N,JACKSON,Not Specified,Y,Y,Y
38752023,3875,2023,GA0780300,GA0780300,,N,N,,I,MAYSVILLE,MAYSVILLE PD,Maysville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2150,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,1.9,1.9,2018-01-01,2019-08-01,2019-08-01,2019-09-01,2019-09-01,2019-09-01,N,"BANKS, JACKSON",Not Specified,Y,Y,Y
38762023,3876,2023,GA0780400,GA0780400,,N,N,,I,ARCADE,ARCADE PD,Arcade,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1952,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.0,2.0,2018-01-01,2019-12-01,2019-12-01,2020-12-01,2020-12-01,2021-03-01,N,JACKSON,Not Specified,Y,Y,Y
38782023,3878,2023,GA0780600,GA0780600,,N,N,,I,BRASELTON,BRASELTON PD,Braselton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,15522,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,0,18,1,1,2,1.2,1.3,2018-01-01,2018-09-01,2018-09-01,2019-03-01,2019-03-01,2019-03-01,N,"BARROW, GWINNETT, HALL, JACKSON","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38792023,3879,2023,GA0780900,GA0780900,,N,N,,I,PENDERGRASS,PENDERGRASS POLICE DEPARTMENT,Pendergrass ,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1786,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,1,1,3.9,4.5,2018-01-01,2020-01-01,2020-01-01,2020-03-01,2020-03-01,2020-03-01,N,JACKSON,Not Specified,Y,Y,Y
38802023,3880,2023,GA0790000,GA0790000,,N,N,,I,JASPER,JASPER CO SO MONTICELLO,Jasper,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,13809,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,22,6,28,5,9,14,2.0,3.0,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,JASPER,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
38822023,3882,2023,GA0800000,GA0800000,,N,N,,I,JEFF DAVIS,JEFF DAVIS CO SO HAZLEHURST,Jeff Davis,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,10891,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,16,9,25,1,16,17,1.6,3.9,2018-01-01,2019-10-01,2019-10-01,2019-12-01,2019-12-01,2019-12-01,N,JEFF DAVIS,Not Specified,Y,Y,Y
38832023,3883,2023,GA0800100,GA0800100,,N,N,,I,HAZLEHURST,HAZLEHURST PD,Hazlehurst,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4072,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,0,1,1,2.7,2.9,2018-01-01,2019-09-01,2019-09-01,2020-05-01,2020-05-01,2020-05-01,N,JEFF DAVIS,Not Specified,Y,Y,Y
38842023,3884,2023,GA0810000,GA0810000,,N,N,,I,JEFFERSON,JEFFERSON CO SO LOUISVILLE,Jefferson,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,8612,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,27,8,35,0,15,15,3.1,5.8,2018-01-01,2019-10-01,2019-10-01,2020-03-01,2020-03-01,2020-03-01,N,JEFFERSON,Not Specified,Y,Y,Y
38852023,3885,2023,GA0810100,GA0810100,,N,N,,I,LOUISVILLE,LOUISVILLE PD,Louisville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2288,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,2.2,2.2,2018-01-01,2020-01-01,2020-01-01,2021-03-01,2021-03-01,2021-03-01,N,JEFFERSON,Not Specified,Y,Y,Y
38862023,3886,2023,GA0810200,GA0810200,,N,N,,I,WADLEY,WADLEY PD,Wadley,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1574,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,0,1,1,5.1,5.7,2018-01-01,2020-07-01,2022-07-01,2022-07-01,2023-06-01,,N,JEFFERSON,Not Specified,Y,Y,Y
38882023,3888,2023,GA0810400,GA0810400,,N,N,,I,BARTOW,BARTOW PD,Bartow,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,179,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2018-01-01,2020-01-01,2020-01-01,,,,N,JEFFERSON,Not Specified,Y,Y,Y
38892023,3889,2023,GA0810500,GA0810500,,N,N,,I,STAPLETON,STAPLETON,Stapleton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,395,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,5.1,5.1,2018-01-01,2020-07-01,2020-07-01,,,,N,JEFFERSON,Not Specified,Y,Y,Y
38902023,3890,2023,GA0820000,GA0820000,,N,N,,I,JENKINS,JENKINS CO SO MILLEN,Jenkins,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,5761,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,10,3,13,0,6,6,1.7,3.3,2018-01-01,2020-01-01,2020-01-01,2020-02-01,2020-02-01,2020-02-01,N,JENKINS,Not Specified,Y,Y,Y
38912023,3891,2023,GA0820100,GA0820100,,N,N,,I,MILLEN,MILLEN PD,Millen,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2957,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,1,0,1,3.4,3.4,2018-01-01,2019-10-01,2019-10-01,2020-03-01,2020-03-01,2020-03-01,N,JENKINS,Not Specified,Y,Y,Y
38962023,3896,2023,GA0840000,GA0840000,,N,N,,I,JONES,JONES CO SO GRAY,Jones,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,25141,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,33,18,51,4,22,26,1.5,3.1,2018-01-01,2019-10-01,2019-10-01,2020-01-01,2020-01-01,2020-01-01,N,JONES,"Macon-Bibb County, GA",Y,Y,Y
38972023,3897,2023,GA0840100,GA0840100,,N,N,,I,GRAY,GRAY PD,Gray,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3424,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,0,15,1,0,1,4.7,4.7,2018-01-01,2019-10-01,2019-10-01,2020-04-01,2020-04-01,2020-04-01,N,JONES,"Macon-Bibb County, GA",Y,Y,Y
38982023,3898,2023,GA0850000,GA0850000,,N,N,,I,LAMAR,LAMAR CO SO BARNESVILLE,Lamar,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,13040,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,N,,,,,,,,,2018-01-01,2019-06-01,2019-06-01,2020-11-01,2020-10-01,2020-10-01,N,LAMAR,Not Specified,Y,Y,Y
