yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
38152022,3815,2022,GA0670300,GA0670300,,N,N,,I,LAWRENCEVILLE,LAWRENCEVILLE PD,Lawrenceville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,30618,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,64,6,70,4,16,20,2.2,2.9,2018-01-01,2021-01-01,2021-08-01,2021-08-01,2021-08-01,2021-08-01,N,GWINNETT,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38172022,3817,2022,GA0670500,GA0670500,,N,N,,I,DULUTH,DULUTH PD,Duluth,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,31836,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,49,5,54,5,14,19,1.7,2.3,2018-01-01,2019-09-01,2019-09-01,2019-11-01,2019-11-01,2019-11-01,N,GWINNETT,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38182022,3818,2022,GA0670600,GA0670600,,N,N,,I,LILBURN,LILBURN PD,Lilburn,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,15823,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,1,28,5,4,9,2.0,2.3,2018-01-01,2018-12-01,2018-12-01,2019-06-01,2019-06-01,2019-06-01,N,GWINNETT,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38192022,3819,2022,GA0670700,GA0670700,,N,N,,I,NORCROSS,NORCROSS PD,Norcross,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,17731,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,38,5,43,5,14,19,2.4,3.5,2018-01-01,2018-12-01,2018-12-01,2019-03-01,2019-03-01,2019-03-01,N,GWINNETT,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38202022,3820,2022,GA0670800,GA0670800,,N,N,,I,SNELLVILLE,SNELLVILLE PD,Snellville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,20988,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,40,3,43,4,9,13,2.1,2.7,2018-01-01,2019-10-01,2019-10-01,2020-01-01,2020-01-01,2020-01-01,N,GWINNETT,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38212022,3821,2022,GA0670900,GA0670900,,N,N,,I,SUWANEE,SUWANEE PD,Suwanee,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,22911,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,34,1,35,5,10,15,1.7,2.2,2018-01-01,2018-08-01,2018-08-01,2019-06-01,2019-06-01,2019-06-01,N,GWINNETT,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38222022,3822,2022,GA0671000,GA0671000,,N,N,,I,GWINNETT CO PUB SCHOOLS,GWINNETT CO PUBLIC SCHOOL POLICE LAWRENCEVILLE,Gwinnett County Public Schools,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,76,1,77,23,10,33,0,0,2018-01-01,2018-01-01,2018-01-01,2019-06-01,2019-06-01,2021-07-01,N,GWINNETT,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38242022,3824,2022,GA0671700,GA0671700,,N,N,,I,GEORGIA GWINNETT COLLEGE,GEORGIA GWINETT COLLEGE POLICE,Georgia Gwinnett College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,18,3,21,4,5,9,0,0,2018-01-01,2019-08-01,2019-08-01,2019-09-01,2019-09-01,2021-11-01,N,GWINNETT,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38252022,3825,2022,GA0680000,GA0680000,,N,N,,I,HABERSHAM,HABERSHAM CO SO CLARKESVILLE,Habersham,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,33391,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,47,13,60,9,14,23,1.7,2.5,2018-01-01,2019-08-01,2019-08-01,2020-09-01,2020-06-01,2020-06-01,N,HABERSHAM,Not Specified,Y,Y,Y
38282022,3828,2022,GA0680300,GA0680300,,N,N,,I,DEMOREST,DEMOREST,Demorest,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1927,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,3,3,3.6,5.2,2018-01-01,2019-08-01,2019-08-01,2021-02-01,2021-02-01,2021-02-01,N,HABERSHAM,Not Specified,Y,Y,Y
38322022,3832,2022,GA068089E,GA0680800,,N,N,,I,PIEDMONT COLLEGE,PIEDMONT COLLEGE CAMPUS POLICE DEPT DEMOREST,Piedmont College ,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,3,7,1,0,1,0,0,2018-01-01,2019-02-01,2019-02-01,2019-08-01,2019-06-01,,N,HABERSHAM,Not Specified,Y,Y,Y
38332022,3833,2022,GA0680900,GA0680900,,N,N,,I,ALTO,ALTO POLICE DEPARTMENT,Alto,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,993,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,3,3,2.0,5.0,2018-01-01,2019-01-01,2019-01-01,2019-06-01,2019-06-01,2019-06-01,N,"BANKS, HABERSHAM",Not Specified,Y,Y,Y
38342022,3834,2022,GA0690000,GA0690000,,N,N,,I,HALL,HALL CO SO GAINESVILLE,Hall,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,147182,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,233,64,297,38,75,113,1.8,2.8,2018-01-01,2018-01-01,2018-01-01,2019-06-01,2019-06-01,2019-06-01,N,HALL,"Gainesville, GA",Y,Y,Y
38352022,3835,2022,GA0690100,GA0690100,,N,N,,I,GAINESVILLE,GAINESVILLE PD,Gainesville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,44314,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,75,2,77,12,13,25,2.0,2.3,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,HALL,"Gainesville, GA",Y,Y,Y
38372022,3837,2022,GA0690300,GA0690300,,N,N,,I,FLOWERY BRANCH,FLOWERY BRANCH PD,Flowery Branch,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,10843,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,0,21,0,2,2,1.9,2.1,2018-01-01,2019-12-01,2019-12-01,2020-09-01,2020-05-01,2021-06-01,N,HALL,"Gainesville, GA",Y,Y,Y
38382022,3838,2022,GA0690400,GA0690400,,N,N,,I,OAKWOOD,OAKWOOD PD,Oakwood,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5949,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2018-01-01,2019-11-01,2019-11-01,2020-11-01,2020-11-01,2020-11-01,N,HALL,"Gainesville, GA",Y,Y,Y
38402022,3840,2022,GA0690600,GA0690600,,N,N,,I,HALL COUNTY MARSHAL,HALL CO MARSHALLS OFFICE GAINESVILLE,Hall County Marshal,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,12,0,12,2,1,3,0,0,2018-01-01,2018-12-01,2018-12-01,,,,N,HALL,"Gainesville, GA",Y,Y,Y
38422022,3842,2022,GA0700000,GA0700000,,N,N,,I,HANCOCK,HANCOCK CO SO SPARTA,Hancock,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,7253,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,9,9,18,1,17,18,1.4,5.0,2018-01-01,2019-10-01,2019-10-01,2020-03-01,2020-03-01,2020-03-01,N,HANCOCK,Not Specified,Y,Y,Y
38432022,3843,2022,GA0700100,GA0700100,,N,N,,I,SPARTA,SPARTA PD,Sparta,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1315,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,1,5,6,4.6,8.4,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,HANCOCK,Not Specified,Y,Y,Y
38452022,3845,2022,GA0710000,GA0710000,,N,N,,I,HARALSON,HARALSON CO SO BUCHANAN,Haralson,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,19372,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,39,16,55,6,20,26,2.3,4.2,2018-01-01,2019-10-01,2019-10-01,2020-04-01,2020-04-01,2020-04-01,N,HARALSON,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38462022,3846,2022,GA0710100,GA0710100,,N,N,,I,BREMEN,BREMEN PD,Bremen,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,7683,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,17,1,18,1,2,3,2.3,2.7,2018-01-01,2019-05-01,2019-05-01,2020-08-01,2019-07-01,2020-04-01,N,"CARROLL, HARALSON","Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38472022,3847,2022,GA0710200,GA0710200,,N,N,,I,TALLAPOOSA,TALLAPOOSA PD,Tallapoosa,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3273,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,0,2,2,3.4,4.0,2018-01-01,2019-06-01,2019-06-01,2020-02-01,2020-01-01,2020-02-01,N,HARALSON,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38482022,3848,2022,GA0710300,GA0710300,,N,N,,I,BUCHANAN,BUCHANAN PD,Buchanan,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,944,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,1,1,6.4,7.4,2018-01-01,2019-09-01,2019-09-01,2020-06-01,2020-06-01,2020-06-01,N,HARALSON,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38492022,3849,2022,GA0710500,GA0710500,,N,N,,I,WEST GA TECHNICAL COLLEG,WEST GEORGIA TECHNICAL COLLEGE,West Georgia Technical College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,0,10,1,0,1,0,0,2018-01-01,2019-03-01,2019-03-01,2019-06-01,2019-06-01,2019-06-01,N,HARALSON,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38502022,3850,2022,GA0720000,GA0720000,,N,N,,I,HARRIS,HARRIS CO SO HAMILTON,Harris,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,31550,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,45,13,58,9,9,18,1.7,2.4,2018-01-01,2019-12-01,2019-12-01,2020-11-01,2020-10-01,2020-10-01,N,HARRIS,"Columbus, GA-AL",Y,Y,Y
38512022,3851,2022,GA0720100,GA0720100,,N,N,,I,PINE MOUNTAIN,PINE MOUNTAIN PD,Pine Mountain,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1282,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,1,1,2,5.5,6.2,2018-01-01,2019-01-01,2019-01-01,2019-06-01,2019-06-01,,N,"HARRIS, MERIWETHER","Columbus, GA-AL",Y,Y,Y
38522022,3852,2022,GA0720200,GA0720200,,N,N,,I,WAVERLY HALL,WAVERLY HALL PD,Waverly Hall,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,632,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,1,1,4.7,6.3,2018-01-01,2019-08-01,2019-08-01,2022-05-01,2019-11-01,2019-11-01,N,HARRIS,"Columbus, GA-AL",Y,Y,Y
38532022,3853,2022,GA0720300,GA0720300,,N,N,,I,SHILOH,SHILOH PD,Shiloh,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,421,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,1,1,2.4,4.8,2018-01-01,2019-06-01,2019-06-01,2019-12-01,2019-12-01,2019-12-01,N,HARRIS,"Columbus, GA-AL",Y,Y,Y
38542022,3854,2022,GA0720400,GA0720400,,N,N,,I,HAMILTON,HAMILTON,Hamilton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1695,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,2,0,2,1.8,1.8,2018-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,HARRIS,"Columbus, GA-AL",Y,Y,Y
38552022,3855,2022,GA0730000,GA0730000,,N,N,,I,HART,HART CO SO HARTWELL,Hart,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,21791,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,29,9,38,1,13,14,1.4,2.4,2018-01-01,2019-10-01,2019-10-01,2019-12-01,2019-12-01,2019-12-01,N,HART,Not Specified,Y,Y,Y
38562022,3856,2022,GA0730100,GA0730100,,N,N,,I,HARTWELL,HARTWELL PD,Hartwell,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4567,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,4,5,9,3.9,5.0,2018-01-01,2019-09-01,2019-09-01,2019-11-01,2019-10-01,2019-10-01,N,HART,Not Specified,Y,Y,Y
38572022,3857,2022,GA0740000,GA0740000,,N,N,,I,HEARD,HEARD CO SO FRANKLIN,Heard,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,10780,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,15,10,25,4,7,11,1.8,3.3,2018-01-01,2018-11-01,2018-11-01,2020-01-01,2020-01-01,2020-01-01,N,HEARD,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38582022,3858,2022,GA0740100,GA0740100,,N,N,,I,FRANKLIN,FRANKLIN PD,Franklin,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,926,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,2,0,2,8.6,8.6,2018-01-01,2019-10-01,2019-10-01,2020-08-01,2020-05-01,2020-05-01,N,HEARD,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38602022,3860,2022,GA0750000,GA0750000,,N,N,,I,HENRY,HENRY CO SO MCDONOUGH,Henry,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,153,26,179,70,40,110,0,0,2018-01-01,2019-09-01,2019-09-01,2020-11-01,2020-11-01,2021-12-01,N,HENRY,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38612022,3861,2022,GA0750100,GA0750100,,N,N,,I,MCDONOUGH,MCDONOUGH PD,McDonough,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,31292,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,41,2,43,6,6,12,1.5,1.8,2018-01-01,2019-01-01,2019-01-01,2019-07-01,2019-07-01,2019-07-01,N,HENRY,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38632022,3863,2022,GA0750300,GA0750300,,N,N,,I,HAMPTON,HAMPTON PD,Hampton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,8308,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,0,15,4,2,6,2.3,2.5,2018-01-01,2019-09-01,2019-09-01,2019-11-01,2019-11-01,2019-11-01,N,HENRY,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38642022,3864,2022,GA0750400,GA0750400,,N,N,,I,LOCUST GROVE,LOCUST GROVE PD,Locust Grove,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,10394,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,0,26,1,4,5,2.6,3.0,2018-01-01,2021-01-01,2021-09-01,2021-09-01,2021-09-01,2021-09-01,N,HENRY,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38652022,3865,2022,GA0750500,GA0750500,,N,N,,I,HENRY COUNTY POLICE DEPT,HENRY COUNTY POLICE DEPARTMENT,Henry County Police Department,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,170245,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,214,5,219,29,42,71,1.4,1.7,2018-01-01,2019-06-01,2019-06-01,2021-02-01,2021-02-01,2021-02-01,N,HENRY,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38672022,3867,2022,GA0760100,GA0760100,,N,N,,I,PERRY,PERRY PD,Perry,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,23213,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,28,1,29,7,6,13,1.5,1.8,2018-01-01,2020-02-01,2020-02-01,2021-01-01,2021-01-01,2021-01-01,N,"HOUSTON, PEACH","Warner Robins, GA",Y,Y,Y
38682022,3868,2022,GA0760200,GA0760200,,N,N,,I,WARNER ROBINS,WARNER ROBINS PD,Warner Robins,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,82409,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,85,21,106,11,37,48,1.2,1.9,2018-01-01,2019-09-01,2019-09-01,2020-02-01,2020-02-01,2020-02-01,N,"HOUSTON, PEACH","Warner Robins, GA",Y,Y,Y
38692022,3869,2022,GA0760300,GA0760300,,N,N,,I,CENTERVILLE,CENTERVILLE PD,Centerville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,8230,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,1,17,0,2,2,1.9,2.3,2018-01-01,2019-01-01,2019-01-01,2019-06-01,2019-06-01,,N,HOUSTON,"Warner Robins, GA",Y,Y,Y
38702022,3870,2022,GA0770000,GA0770000,,N,N,,I,IRWIN,IRWIN CO SO OCILLA,Irwin,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,5912,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,12,0,12,1,10,11,2.2,3.9,2018-01-01,2019-10-01,2019-10-01,2020-08-01,2020-08-01,2020-08-01,N,IRWIN,Not Specified,Y,Y,Y
38712022,3871,2022,GA0770100,GA0770100,,N,N,,I,OCILLA,OCILLA PD,Ocilla,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3714,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,1,1,2,2.7,3.0,2018-01-01,2019-07-01,2019-07-01,2020-06-01,2020-05-01,2020-05-01,N,IRWIN,Not Specified,Y,Y,Y
38722022,3872,2022,GA0780000,GA0780000,,N,N,,I,JACKSON,JACKSON CO SO JEFFERSON,Jackson,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,47877,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,79,26,105,13,35,48,1.9,3.2,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,JACKSON,Not Specified,Y,Y,Y
38742022,3874,2022,GA0780200,GA0780200,,N,N,,I,JEFFERSON,JEFFERSON PD,Jefferson,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,14664,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,0,23,2,2,4,1.7,1.8,2018-01-01,2019-09-01,2019-09-01,2020-09-01,2020-08-01,2020-09-01,N,JACKSON,Not Specified,Y,Y,Y
38752022,3875,2022,GA0780300,GA0780300,,N,N,,I,MAYSVILLE,MAYSVILLE PD,Maysville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2051,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.0,2.0,2018-01-01,2019-08-01,2019-08-01,2019-09-01,2019-09-01,2019-09-01,N,"BANKS, JACKSON",Not Specified,Y,Y,Y
38762022,3876,2022,GA0780400,GA0780400,,N,N,,I,ARCADE,ARCADE PD,Arcade,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1948,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.1,2.1,2018-01-01,2019-12-01,2019-12-01,2020-12-01,2020-12-01,2021-03-01,N,JACKSON,Not Specified,Y,Y,Y
38782022,3878,2022,GA0780600,GA0780600,,N,N,,I,BRASELTON,BRASELTON PD,Braselton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,15203,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,0,19,0,1,1,1.2,1.3,2018-01-01,2018-09-01,2018-09-01,2019-03-01,2019-03-01,2019-03-01,N,"BARROW, GWINNETT, HALL, JACKSON","Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
38792022,3879,2022,GA0780900,GA0780900,,N,N,,I,PENDERGRASS,PENDERGRASS POLICE DEPARTMENT,Pendergrass ,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1779,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,1,7,0,0,0,3.4,3.9,2018-01-01,2020-01-01,2020-01-01,2020-03-01,2020-03-01,2020-03-01,N,JACKSON,Not Specified,Y,Y,Y
38802022,3880,2022,GA0790000,GA0790000,,N,N,,I,JASPER,JASPER CO SO MONTICELLO,Jasper,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,13247,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,26,8,34,2,11,13,2.1,3.5,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,JASPER,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
